RECYEAR,RECMONTH,RECDAY,WATERSHED,SOILTYPE,TRANSECT,PLOTNUM,LVGRASS,FORBS,CUYRDEAD,PRYRDEAD,WOODY
2009,10,1,004b,fl,d ,4,39.68,2.98,,0,0
2009,10,1,004b,fl,d ,5,37.42,2.49,,0,0
2009,10,1,004b,tu,a ,1,62.04,18.36,,0,0
2009,10,1,004b,tu,a ,2,12.37,17.82,,0,0
2009,10,1,004b,tu,a ,3,88.98,10.88,,0,0
2009,10,1,004b,tu,a ,4,50.14,16.27,,0,0
2009,10,1,004b,tu,a ,5,48.95,5.22,,0,0
2009,10,1,004b,tu,b ,1,32.38,30.91,,0,0
2009,10,1,004b,tu,b ,2,65.02,1.38,,0,4.68
2009,10,1,004b,tu,b ,3,13.68,7.45,,0,7.17
2009,10,1,004b,tu,b ,4,38.85,5.45,,0,0
2009,10,1,004b,tu,b ,5,19.6,16.4,,0,0
2009,10,1,004b,tu,c ,1,37.83,8.72,,0,12.02
2009,10,1,004b,tu,c ,2,94.22,0.66,,0,0
2009,10,1,004b,tu,c ,3,29.9,1.88,,0,8.51
2009,10,1,004b,tu,c ,4,61.64,3.16,,0,8.47
2009,10,1,004b,tu,c ,5,92.86,5.37,,0,0
2009,10,1,004b,tu,d ,1,33.34,11.1,,0,0.34
2009,10,1,004b,tu,d ,2,4.91,29.38,,0,0
2009,10,1,004b,tu,d ,3,14.06,0,,0,63.32
2009,10,1,004b,tu,d ,4,62.78,59.06,,0,20.96
2009,10,1,004b,tu,d ,5,0.33,34.64,,0,52.09
2009,9,25,020b,fl,a ,1,28.37,,,48.17,6.09
2009,9,25,020b,fl,a ,2,62.16,0.15,,59.54,0
2009,9,25,020b,fl,a ,3,19.83,0.95,,26.16,19.49
2009,9,25,020b,fl,a ,4,12.41,1.62,,44.4,0
2009,9,25,020b,fl,a ,5,56.41,0,,141.3,0
2009,9,25,020b,fl,b ,1,51.28,3.06,,55.63,0
2009,9,25,020b,fl,b ,2,21.28,0,,34.12,0
2009,9,25,020b,fl,b ,3,29.91,1.79,,44.03,0
2009,9,25,020b,fl,b ,4,5.17,76.19,,92.79,0
2009,9,25,020b,fl,b ,5,71,9.69,,47.12,0
2009,9,25,020b,fl,c ,1,37.4,0,,28.91,10.32
2009,9,25,020b,fl,c ,2,47.32,0,,59.54,4.22
2009,9,25,020b,fl,c ,3,29.33,3.94,,28.61,17.47
2009,9,25,020b,fl,c ,4,53.35,0.23,,54.02,0
2009,9,25,020b,fl,c ,5,27.78,10.87,,62.68,0
2009,9,25,020b,fl,d ,1,29.76,4.89,,33.96,0
2009,9,25,020b,fl,d ,2,35.38,1.1,,87.55,0
2009,9,25,020b,fl,d ,3,15.37,3.33,,71.84,0
2009,9,25,020b,fl,d ,4,55.86,3.89,,71.87,0
2009,9,25,020b,fl,d ,5,10.13,6.81,,34.62,0
2009,9,28,020b,tu,a ,1,32.67,11.83,,22.89,0
2009,9,28,020b,tu,a ,2,68.95,5.22,,32.82,0
2009,9,28,020b,tu,a ,3,6.97,8.67,,3.66,2.66
2009,9,28,020b,tu,a ,4,38.9,20.28,,25.89,0
2009,9,28,020b,tu,a ,5,14.69,24.32,,55.91,0
2009,9,28,020b,tu,b ,1,11.96,6.03,,45.8,250.41
2009,9,28,020b,tu,b ,2,7.77,0.05,,30.9,2.01
2009,9,28,020b,tu,b ,3,15.43,5.91,,64.35,8.24
2009,9,28,020b,tu,b ,4,24.48,1.43,,85.14,0
2009,9,28,020b,tu,b ,5,43.25,11.4,,81.94,0.8
2009,9,28,020b,tu,c ,1,15.04,0.14,,32.22,0
2009,9,28,020b,tu,c ,2,6.13,24.78,,9.85,13.5
2009,9,28,020b,tu,c ,3,9.55,5.91,,8.68,27.05
2009,9,28,020b,tu,c ,4,10.2,7.43,,25.38,0
2009,9,28,020b,tu,c ,5,23.72,2.08,,21.49,94.53
2009,9,28,020b,tu,d ,1,12.41,7.48,,78.01,0
2009,9,28,020b,tu,d ,2,11.35,1.74,,25.65,0.82
2009,9,28,020b,tu,d ,3,17.36,0.89,,33,0
2009,9,28,020b,tu,d ,4,7.66,11.35,,12.35,0.15
2009,9,28,020b,tu,d ,5,7.31,0,,11.24,46.67
2010,10,14,001d,fl,a ,1,35.01,0.24,,0,0
2010,10,14,001d,fl,a ,2,45.88,0,,0,1.5
2010,10,14,001d,fl,a ,3,61.61,0.35,,0,0
2010,10,14,001d,fl,a ,4,41.81,0.29,,0,0
2010,10,14,001d,fl,a ,5,51.45,0,,0,0
2010,10,14,001d,fl,b ,1,65.7,0.22,,0,0
2010,10,14,001d,fl,b ,2,55.06,1.66,,0,0
2010,10,14,001d,fl,b ,3,72.24,0.15,,0,0
2010,10,14,001d,fl,b ,4,32.08,0,,0,0
2010,10,14,001d,fl,b ,5,69.75,0.73,,0,0
2010,10,14,001d,fl,c ,1,47.62,0.24,,0,0
2010,10,14,001d,fl,c ,2,64.84,0.22,,0,0
2010,10,14,001d,fl,c ,3,34.81,0.96,,0,0
2010,10,14,001d,fl,c ,4,38.98,0.29,,0,0
2010,10,14,001d,fl,c ,5,41.69,0.34,,0,0
2010,10,14,001d,fl,d ,1,41.42,4.64,,0,0
2010,10,14,001d,fl,d ,2,66.26,10.07,,0,0
2010,10,14,001d,fl,d ,3,55.29,0.72,,0,0
2010,10,14,001d,fl,d ,4,47.6,1.86,,0,0
2010,10,14,001d,fl,d ,5,63.4,0.63,,0,0
2010,10,13,001d,tu,a ,1,107.96,0.04,,0,0
2010,10,13,001d,tu,a ,2,86.64,0.05,,0,0
2010,10,13,001d,tu,a ,3,106.51,0,,0,0
2010,10,13,001d,tu,a ,4,52.58,1.75,,0,0
2010,10,13,001d,tu,a ,5,56.62,2.05,,0,0
2010,10,13,001d,tu,b ,1,75.63,0.34,,0,0
2010,10,13,001d,tu,b ,2,64.82,1.28,,0,0
2010,10,13,001d,tu,b ,3,74.2,1.61,,0,0
2010,10,13,001d,tu,b ,4,49.17,2.41,,0,0
2010,10,13,001d,tu,b ,5,65.49,0.08,,0,0
2010,10,13,001d,tu,c ,1,82.62,0.04,,0,0
2010,10,13,001d,tu,c ,2,53.82,1.07,,0,0
2010,10,13,001d,tu,c ,3,81.61,0,,0,0
2010,10,13,001d,tu,c ,4,61.13,0.34,,0,0
2010,10,13,001d,tu,c ,5,91.39,4.01,,0,0
2010,10,13,001d,tu,d ,1,85.62,4.2,,0,0
2010,10,13,001d,tu,d ,2,66.55,1.07,,0,0
2010,10,13,001d,tu,d ,3,54.64,0.87,,0,0
2010,10,13,001d,tu,d ,4,93.05,0.43,,0,0
2010,10,13,001d,tu,d ,5,95.08,1.16,,0,0
2010,10,18,004b,fl,a ,1,41.66,1.71,,26.61,0
2010,10,18,004b,fl,a ,2,28.9,1.7,,32.46,0
2010,10,18,004b,fl,a ,3,27.28,0.5,,71.41,0
2010,10,18,004b,fl,a ,4,16.1,0,,80.7,0
2010,10,18,004b,fl,a ,5,26.29,2.29,,55.4,0
2010,10,18,004b,fl,b ,1,16.83,4.47,,57.37,0
2010,10,18,004b,fl,b ,2,27.37,1.6,,62.43,0
2010,10,18,004b,fl,b ,3,28.02,0,,67.3,0.19
2010,10,18,004b,fl,b ,4,23.69,3.08,,29.74,0
2010,10,18,004b,fl,b ,5,79.11,3.65,,35.35,10.27
2010,10,18,004b,fl,c ,1,20.73,7.33,,46.53,0
2010,10,18,004b,fl,c ,2,36.32,5.19,,38.83,0
2010,10,18,004b,fl,c ,3,29.64,2.8,,37.21,0
2010,10,18,004b,fl,c ,4,62.97,10.27,,47.44,0
2010,10,18,004b,fl,c ,5,18.29,6.75,,46.99,0
2010,10,18,004b,fl,d ,1,18.76,0.42,,39.84,0
2010,10,18,004b,fl,d ,2,35.62,0,,50.73,0
2010,10,18,004b,fl,d ,3,15.05,0,,54.57,0
2010,10,18,004b,fl,d ,4,23.02,4.05,,24.67,0
2010,10,18,004b,fl,d ,5,21.73,2.94,,36.97,0
2010,10,18,004b,tu,a ,1,63.27,1.77,,55.8,0
2010,10,18,004b,tu,a ,2,49.12,2,,30.83,0
2010,10,18,004b,tu,a ,3,24.91,4.92,,46.3,0
2010,10,18,004b,tu,a ,4,32.29,9.22,,58.34,0
2010,10,18,004b,tu,a ,5,11.48,5.23,,46.49,0
2010,10,18,004b,tu,b ,1,1.72,0.98,,62.79,4.68
2010,10,18,004b,tu,b ,2,0,0.19,,84.7,5.28
2010,10,18,004b,tu,b ,3,32.76,10.85,,64.68,0
2010,10,18,004b,tu,b ,4,18.2,9.92,,56.18,6.46
2010,10,18,004b,tu,b ,5,21.97,5.86,,66.88,2.1
2010,10,18,004b,tu,c ,1,2.65,0.48,,93.73,6.07
2010,10,18,004b,tu,c ,2,16.12,28.79,,55.43,0
2010,10,18,004b,tu,c ,3,0,0,,28.87,1.63
2010,10,18,004b,tu,c ,4,24.93,0.97,,78.4,0
2010,10,18,004b,tu,c ,5,28.27,2.07,,23.36,9.09
2010,10,18,004b,tu,d ,1,0,0,,78.35,92.57
2010,10,18,004b,tu,d ,2,88.95,0,,67.95,24.03
2010,10,18,004b,tu,d ,3,2.44,5.96,,42.6,0.57
2010,10,18,004b,tu,d ,4,0,2.19,,40.56,429.52
2010,10,18,004b,tu,d ,5,6.5,0.72,,19.49,0.57
2010,10,8,020b,fl,a ,1,32.31,0.14,,85.02,0
2010,10,8,020b,fl,a ,2,19.85,0.26,,76.8,0.2
2010,10,8,020b,fl,a ,3,21.57,0.73,,71.68,1.29
2010,10,8,020b,fl,a ,4,18.48,2.7,,64.63,0
2010,10,8,020b,fl,a ,5,13.39,1.53,,78.96,0
2010,10,8,020b,fl,b ,1,23.58,5.36,,61.84,0
2010,10,8,020b,fl,b ,2,42.77,0,,70.92,0
2010,10,8,020b,fl,b ,3,16.63,0.5,,45.97,0
2010,10,8,020b,fl,b ,4,21.96,6.99,,40.62,0
2010,10,8,020b,fl,b ,5,20.04,6.15,,61.46,0
2010,10,8,020b,fl,c ,1,26.23,18.32,,43.52,0
2010,10,8,020b,fl,c ,2,25.56,0,,65.6,0.41
2010,10,8,020b,fl,c ,3,30.78,0,,43.82,0
2010,10,8,020b,fl,c ,4,27.84,1.68,,76.57,0
2010,10,8,020b,fl,c ,5,15.34,6.29,,45.98,0
2010,10,8,020b,fl,d ,1,2.96,24.67,,63.36,0
2010,10,8,020b,fl,d ,2,10.35,24.59,,42.24,6.98
2010,10,8,020b,fl,d ,3,11.49,9.41,,43.27,5.11
2010,10,8,020b,fl,d ,4,9.85,3.54,,114.22,0
2010,10,8,020b,fl,d ,5,14.36,2.67,,54.52,0
2010,10,8,020b,tu,a ,1,19.56,7.1,,63.29,0
2010,10,8,020b,tu,a ,2,15.38,7.5,,61.43,0
2010,10,8,020b,tu,a ,3,0,0.39,,21.44,320.98
2010,10,8,020b,tu,a ,4,17.87,20.92,,88.08,0
2010,10,8,020b,tu,a ,5,29.63,1.36,,61.39,0
2010,10,8,020b,tu,b ,1,27.24,3.8,,56.85,0
2010,10,8,020b,tu,b ,2,1.03,2.75,,49.53,9.68
2010,10,8,020b,tu,b ,3,33.51,21.88,,76.73,7.56
2010,10,8,020b,tu,b ,4,22.2,3.26,,60.57,23.81
2010,10,8,020b,tu,b ,5,20.98,10.29,,71.52,5.03
2010,10,8,020b,tu,c ,1,9.92,24.22,,24.86,0
2010,10,8,020b,tu,c ,2,19.61,9.42,,48.6,0
2010,10,8,020b,tu,c ,3,7.32,36.39,,20.65,0
2010,10,8,020b,tu,c ,4,0.07,0,,9.21,45.69
2010,10,8,020b,tu,c ,5,0.17,0,,58.4,0
2010,10,8,020b,tu,d ,1,38.66,2.44,,127.66,0
2010,10,8,020b,tu,d ,2,23.53,0.19,,56.76,0.42
2010,10,8,020b,tu,d ,3,19.8,0.05,,49.73,33.1
2010,10,8,020b,tu,d ,4,12.57,0.52,,37.39,11.15
2010,10,8,020b,tu,d ,5,26.69,57.93,,68.36,0
2011,9,15,001d,fl,a ,1,36.38,1.61,,0,0
2011,9,15,001d,fl,a ,2,27.41,1.15,,0,0
2011,9,15,001d,fl,a ,3,30.22,4.84,,0,0
2011,9,15,001d,fl,a ,4,50.22,1.41,,0,0
2011,9,15,001d,fl,a ,5,51.07,4.42,,0,0
2011,9,15,001d,fl,b ,1,50.29,0.52,,0,0
2011,9,15,001d,fl,b ,2,33.75,1.76,,0,0
2011,9,15,001d,fl,b ,3,22.7,0.21,,0,0
2011,9,15,001d,fl,b ,4,53.47,5.14,,0,0
2011,9,15,001d,fl,b ,5,46.01,0,,0,0
2011,9,15,001d,fl,c ,1,41.46,0.14,,0,0
2011,9,15,001d,fl,c ,2,30.13,1.24,,0,0
2011,9,15,001d,fl,c ,3,38.81,0.16,,0,0
2011,9,15,001d,fl,c ,4,36.57,10,,0,0
2011,9,15,001d,fl,c ,5,42.22,0.18,,0,0
2011,9,15,001d,fl,d ,1,32.78,16.72,,0,0
2011,9,15,001d,fl,d ,2,55.5,4.6,,0,0.45
2011,9,15,001d,fl,d ,3,35.76,1.15,,0,0
2011,9,15,001d,fl,d ,4,28.42,1.28,,0,0
2011,9,15,001d,fl,d ,5,36.18,1.13,,0,0
2011,9,15,001d,tu,a ,1,99.65,3.09,,0,0
2011,9,15,001d,tu,a ,2,82.65,1.43,,0,0
2011,9,15,001d,tu,a ,3,78.09,1.57,,0,0
2011,9,15,001d,tu,a ,4,64.78,2.52,,0,0
2011,9,15,001d,tu,a ,5,66.61,4.19,,0,0
2011,9,15,001d,tu,b ,1,55.15,8.3,,0,0
2011,9,15,001d,tu,b ,2,57.95,,,0,0
2011,9,15,001d,tu,b ,3,72.59,0.25,,0,0
2011,9,15,001d,tu,b ,4,81.68,0.53,,0,0
2011,9,15,001d,tu,b ,5,54.31,1.73,,0,0
2011,9,14,001d,tu,c ,1,42.82,0.8,,0,0
2011,9,14,001d,tu,c ,2,81.74,0.28,,0,0
2011,9,14,001d,tu,c ,3,57.91,5.79,,0,0
2011,9,14,001d,tu,c ,4,55.72,0,,0,0
2011,9,14,001d,tu,c ,5,75.08,7.58,,0,0
2011,9,14,001d,tu,d ,1,67.56,1.99,,0,0
2011,9,14,001d,tu,d ,2,83.13,1.39,,0,0
2011,9,14,001d,tu,d ,3,79.86,0,,0,0
2011,9,14,001d,tu,d ,4,84.83,4.02,,0,0
2011,9,14,001d,tu,d ,5,61.24,1.08,,0,0
2011,9,23,004b,fl,a ,1,18.66,0.88,,60.85,13.78
2011,9,23,004b,fl,a ,2,13.39,0.18,,38,0
2011,9,23,004b,fl,a ,3,30.57,0.08,,68.46,0.38
2011,9,23,004b,fl,a ,4,24.32,1.44,,56.7,0
2011,9,23,004b,fl,a ,5,36.27,0.8,,92.92,0
2011,9,22,004b,fl,b ,1,24.96,8.67,,74.23,0
2011,9,22,004b,fl,b ,2,18.17,5.62,,58.14,0
2011,9,22,004b,fl,b ,3,31.1,1.9,,41.37,0
2011,9,22,004b,fl,b ,4,16.59,4.22,,66.69,10.59
2011,9,22,004b,fl,b ,5,13.4,8.91,,60.67,0
2011,9,22,004b,fl,c ,1,15.87,4.01,,66.45,0
2011,9,22,004b,fl,c ,2,17.67,3.58,,62.77,0
2011,9,22,004b,fl,c ,3,20.36,19.91,,43.46,0
2011,9,22,004b,fl,c ,4,18.69,9.84,,52.64,0
2011,9,22,004b,fl,c ,5,21.64,10.37,,64.52,0
2011,9,22,004b,fl,d ,1,24.27,5.93,,62.62,0.44
2011,9,22,004b,fl,d ,2,13.94,1.07,,47.61,9.04
2011,9,22,004b,fl,d ,3,27.55,4.09,,50.49,0
2011,9,22,004b,fl,d ,4,10.33,15.86,,84.2,0
2011,9,22,004b,fl,d ,5,17.74,18.12,,71.83,0
2011,9,22,004b,tu,a ,1,16.16,3.1,,131.99,2.18
2011,9,22,004b,tu,a ,2,40.62,11.58,,93.2,0
2011,9,22,004b,tu,a ,3,26.69,8.7,,73.11,0
2011,9,22,004b,tu,a ,4,31.18,5.07,,39.1,0
2011,9,22,004b,tu,a ,5,16.33,45.25,,99.11,0.49
2011,9,22,004b,tu,b ,1,29.62,11.37,,77.9,22.55
2011,9,22,004b,tu,b ,2,38.65,12.03,,63.25,0
2011,9,22,004b,tu,b ,3,19.35,7.78,,32.34,0
2011,9,22,004b,tu,b ,4,34.31,10.21,,69.01,17.02
2011,9,22,004b,tu,b ,5,44.41,5.8,,101.9,8.28
2011,9,22,004b,tu,c ,1,18.98,1.32,,20.78,3.89
2011,9,22,004b,tu,c ,2,28.18,6.24,,27.57,0
2011,9,22,004b,tu,c ,3,24.83,20.28,,74.13,0
2011,9,22,004b,tu,c ,4,5.45,22.14,,60.35,0
2011,9,22,004b,tu,c ,5,14.89,23.93,,45.05,0
2011,9,22,004b,tu,d ,1,38.92,0.22,,123.33,0
2011,9,22,004b,tu,d ,2,4.98,0.14,,26.44,77.68
2011,9,22,004b,tu,d ,3,18.41,9.11,,50.75,0.34
2011,9,22,004b,tu,d ,4,4.92,0,,30.78,1.82
2011,9,22,004b,tu,d ,5,5.76,0,,136.39,53.26
2011,9,20,020b,fl,a ,1,23.1,0,,101.63,0
2011,9,20,020b,fl,a ,2,25.76,45.37,,79.88,0
2011,9,20,020b,fl,a ,3,9.84,1.73,,56.38,30.68
2011,9,20,020b,fl,a ,4,15.54,4.56,,47.89,0
2011,9,20,020b,fl,a ,5,37.9,5.47,,57.51,0
2011,9,20,020b,fl,b ,1,16.6,36.02,,81.28,0.57
2011,9,20,020b,fl,b ,2,32.16,4.49,,73.67,0
2011,9,20,020b,fl,b ,3,24.03,3.23,,45.72,0
2011,9,20,020b,fl,b ,4,9.98,3.48,,68.51,4.88
2011,9,20,020b,fl,b ,5,16.78,0.72,,76.27,0
2011,9,20,020b,fl,c ,1,24.04,5.61,,101.25,0
2011,9,20,020b,fl,c ,2,18.09,10.59,,67.28,0
2011,9,20,020b,fl,c ,3,19.04,0,,58.68,44.81
2011,9,20,020b,fl,c ,4,28.56,2.14,,98.81,3.3
2011,9,20,020b,fl,c ,5,14,0,,84.35,3.25
2011,9,20,020b,fl,d ,1,19.02,12.05,,69.1,38.26
2011,9,20,020b,fl,d ,2,52.46,11.43,,66.96,0
2011,9,20,020b,fl,d ,3,17.04,10.77,,68.32,0
2011,9,20,020b,fl,d ,4,20.16,15.56,,88.55,0
2011,9,20,020b,fl,d ,5,22.21,0.66,,79.26,0
2011,9,19,020b,tu,a ,1,1.6,35.79,,15.43,0
2011,9,19,020b,tu,a ,2,6.03,6.65,,34.68,0
2011,9,19,020b,tu,a ,3,50.09,0.11,,89.3,0
2011,9,19,020b,tu,a ,4,15.19,5.7,,56.43,0
2011,9,19,020b,tu,a ,5,19.07,6.48,,62.86,0
2011,9,19,020b,tu,b ,1,15.78,2.58,,39.65,276.45
2011,9,19,020b,tu,b ,2,0,0,,91.6,122.93
2011,9,19,020b,tu,b ,3,4.87,2.16,,9.8,91.97
2011,9,19,020b,tu,b ,4,5.26,223.13,,72.47,0
2011,9,19,020b,tu,b ,5,7.76,1.41,,42.87,78.64
2011,9,19,020b,tu,c ,1,14.2,0.39,,43.08,0
2011,9,19,020b,tu,c ,2,0.19,0.33,,27.67,10.11
2011,9,19,020b,tu,c ,3,10.94,1.28,,10.04,0
2011,9,19,020b,tu,c ,4,8.77,0,,29.72,0
2011,9,19,020b,tu,c ,5,14.29,43.63,,36.97,1.95
2011,9,20,020b,tu,d ,1,10.84,0.07,,17.68,210.42
2011,9,20,020b,tu,d ,2,7.37,7.08,,74.67,0.79
2011,9,20,020b,tu,d ,3,0.19,0,,44.96,3.48
2011,9,20,020b,tu,d ,4,9.68,1.04,,34.67,0
2011,9,20,020b,tu,d ,5,0.41,0.68,,30.29,2.08
1984,9,20,001d,tu,a ,1,21.67,5.61,17.23,,
1984,9,20,001d,tu,a ,2,19.13,9.72,28.4,,
1984,9,20,001d,tu,a ,3,29.58,4.31,19.97,,
1984,9,20,001d,tu,a ,4,27.55,2.08,22.33,,
1984,9,20,001d,tu,a ,5,17.75,0.3,20.44,,
1984,9,20,001d,tu,b ,1,18.09,,22.32,,
1984,9,20,001d,tu,b ,2,,2.39,27.92,,
1984,9,20,001d,tu,b ,3,22.86,6.05,32.85,,
1984,9,20,001d,tu,b ,4,24.29,3.5,19.43,,
1984,9,20,001d,tu,b ,5,28.48,1.85,18.06,,
1984,9,20,001d,tu,c ,1,26.75,1.07,31.03,,
1984,9,20,001d,tu,c ,2,25.83,0.8,23,,
1984,9,20,001d,tu,c ,3,16.49,2.73,15.32,,
1984,9,20,001d,tu,c ,4,18.86,0,19.34,,
1984,9,20,001d,tu,c ,5,25,0,18.05,,
1984,9,20,001d,tu,d ,1,14.3,1.88,15.26,,
1984,9,20,001d,tu,d ,2,21.78,0.69,19.38,,
1984,9,20,001d,tu,d ,3,25.32,1.21,18.74,,
1984,9,20,001d,tu,d ,4,47.27,0.91,47.01,,
1984,9,20,001d,tu,d ,5,25.27,2.89,33.76,,
1984,9,20,001d,fl,a ,1,21.85,10.81,17.52,,
1984,9,20,001d,fl,a ,2,15.67,1.1,8.99,,
1984,9,20,001d,fl,a ,3,28.65,8.83,11.31,,
1984,9,20,001d,fl,a ,4,27.39,15.69,15.64,,
1984,9,20,001d,fl,a ,5,20.89,0.17,15.78,,
1984,9,20,001d,fl,b ,1,5.14,9.16,4.52,,
1984,9,20,001d,fl,b ,2,25.83,1.14,21.15,,
1984,9,20,001d,fl,b ,3,19.69,0.27,17.7,,
1984,9,20,001d,fl,b ,4,29.43,0.47,20.92,,
1984,9,20,001d,fl,b ,5,21.7,6.38,32.45,,
1984,9,20,001d,fl,c ,1,29.86,0.28,15.71,,
1984,9,20,001d,fl,c ,2,23.95,0.03,17.64,,
1984,9,20,001d,fl,c ,3,17.96,0,20.45,,
1984,9,20,001d,fl,c ,4,18.67,2.48,15.59,,
1984,9,20,001d,fl,c ,5,17.92,2,7.15,,
1984,9,20,001d,fl,d ,1,19.95,2.51,9.4,,
1984,9,20,001d,fl,d ,2,29.17,3.01,23.6,,
1984,9,20,001d,fl,d ,3,19.39,6.94,14.65,,
1984,9,20,001d,fl,d ,4,20.66,0.93,16.16,,
1984,9,20,001d,fl,d ,5,14.17,2.83,13.44,,
1984,9,28,004b,fl,a ,1,8.53,8.02,6.71,26.57,
1984,9,28,004b,fl,a ,2,7.46,7.75,13.13,9.67,
1984,9,28,004b,fl,a ,3,12.46,13.54,12.15,16.72,
1984,9,28,004b,fl,a ,4,8.35,14.06,6.02,19.15,
1984,9,28,004b,fl,a ,5,16.69,22.47,15.04,27.92,
1984,9,28,004b,fl,b ,1,5.21,15.95,10.55,26.97,
1984,9,28,004b,fl,b ,2,11,2.73,17.65,27.67,
1984,9,28,004b,fl,b ,3,10.34,9.1,9.81,26.99,
1984,9,28,004b,fl,b ,4,13.65,6.57,19.64,22.11,
1984,9,28,004b,fl,b ,5,14.66,12.99,12.1,19.85,
1984,9,28,004b,fl,c ,1,12.14,1.32,15.37,,
1984,9,28,004b,fl,c ,2,24.33,7.98,19.83,25.43,
1984,9,28,004b,fl,c ,3,22.92,8.11,24.95,21.17,
1984,9,28,004b,fl,c ,4,15.95,5.62,19,9.72,
1984,9,28,004b,fl,c ,5,21.1,,,18.41,
1984,9,28,004b,fl,d ,1,14.57,1.09,18.79,21.38,
1984,9,28,004b,fl,d ,2,8.87,12.09,5,21.84,
1984,9,28,004b,fl,d ,3,13.5,1.83,19.48,15.85,
1984,9,28,004b,fl,d ,4,12,13.72,11.21,6.69,
1984,9,28,004b,fl,d ,5,9.25,11.26,9.36,14.73,
1984,9,29,004b,tu,a ,1,36.26,,,44.88,
1984,9,29,004b,tu,a ,2,17.49,2.91,11.71,27.36,
1984,9,29,004b,tu,a ,3,8.96,6.99,11.82,40.97,
1984,9,29,004b,tu,a ,4,16.1,9.27,22.37,52.16,
1984,9,29,004b,tu,a ,5,21.69,4.76,24.06,32.76,
1984,9,29,004b,tu,b ,1,14.61,10.18,14.86,14.25,
1984,9,29,004b,tu,b ,2,11.66,2.19,17.04,8.59,
1984,9,29,004b,tu,b ,3,14.28,8.14,17.93,17.69,
1984,9,29,004b,tu,b ,4,15.47,0.79,10.65,48.61,
1984,9,29,004b,tu,b ,5,10.87,3.03,14.96,24.34,
1984,9,29,004b,tu,c ,1,21.68,17.48,21.54,18,
1984,9,29,004b,tu,c ,2,17.5,4.09,26.76,17.08,
1984,9,29,004b,tu,c ,3,14.56,1.75,9.81,30.32,
1984,9,29,004b,tu,c ,4,20.67,4.73,19.35,43.97,
1984,9,29,004b,tu,c ,5,8.02,2.08,20.87,36.02,
1984,9,29,004b,tu,d ,1,14.3,2.81,15.96,23.34,
1984,9,29,004b,tu,d ,2,,,,,
1984,9,29,004b,tu,d ,3,24.48,6.72,25.24,22.95,
1984,9,29,004b,tu,d ,4,9.42,13.62,12.58,55.4,
1984,9,29,004b,tu,d ,5,15.73,11.81,18.68,46.86,
1984,9,28,020b,tu,a ,1,8.91,10.93,30.14,50.81,
1984,9,28,020b,tu,a ,2,14.36,7.84,24.98,63.74,
1984,9,28,020b,tu,a ,3,16.55,6.12,21.58,53.29,
1984,9,28,020b,tu,a ,4,6.85,15.27,26.79,48.85,
1984,9,28,020b,tu,a ,5,6.34,4.51,18.18,112.97,
1984,9,28,020b,tu,b ,1,6.11,0.83,12.8,99.96,
1984,9,28,020b,tu,b ,2,12.38,4.86,13,99.92,
1984,9,28,020b,tu,b ,3,9.28,5.02,8.79,100.58,
1984,9,28,020b,tu,b ,4,4.84,43.26,6.09,80.68,
1984,9,28,020b,tu,b ,5,,,,51.97,
1984,9,28,020b,tu,c ,1,12.42,4.31,16.31,110.62,
1984,9,28,020b,tu,c ,2,21.19,0.44,31.89,49.98,
1984,9,28,020b,tu,c ,3,16.29,0,16.16,84.4,
1984,9,28,020b,tu,c ,4,6.3,3.56,30.19,50.52,
1984,9,28,020b,tu,c ,5,9.79,7.03,,43.48,
1984,9,28,020b,tu,d ,1,11.82,21.43,32.72,74.13,
1984,9,28,020b,tu,d ,2,6.58,5.19,21.07,40.52,
1984,9,28,020b,tu,d ,3,9.58,9.05,12.42,81.21,
1984,9,28,020b,tu,d ,4,7.53,2.06,9.33,51.79,
1984,9,28,020b,tu,d ,5,11.24,2.92,22.45,44.23,
1984,9,27,020b,fl,a ,1,13.52,3.75,13.17,111.55,
1984,9,27,020b,fl,a ,2,17.12,2.05,19.68,96.17,
1984,9,27,020b,fl,a ,3,8.12,14.01,22.21,76.95,
1984,9,27,020b,fl,a ,4,9.24,9.53,10.78,91.22,
1984,9,27,020b,fl,a ,5,6.28,17.13,9.77,64.95,
1984,9,27,020b,fl,b ,1,,4.9,20.61,52.86,
1984,9,27,020b,fl,b ,2,13.55,0.63,11.45,63.18,
1984,9,27,020b,fl,b ,3,8.75,0,13.04,99.6,
1984,9,27,020b,fl,b ,4,8.07,0,17.42,86.82,
1984,9,27,020b,fl,b ,5,7.37,5.3,12.52,61.42,
1984,9,27,020b,fl,c ,1,9.12,0,13.49,38.8,
1984,9,27,020b,fl,c ,2,8.32,0.25,10.56,32.77,
1984,9,27,020b,fl,c ,3,10.78,4.81,11.16,48.02,
1984,9,27,020b,fl,c ,4,4.83,24.68,5.2,55.04,
1984,9,27,020b,fl,c ,5,14.67,1.97,14.43,57.75,
1984,9,27,020b,fl,d ,1,11.65,4.81,12.17,77.98,
1984,9,27,020b,fl,d ,2,4.08,17.5,3.74,54.84,
1984,9,27,020b,fl,d ,3,15.37,4.31,10.74,43.01,
1984,9,27,020b,fl,d ,4,19.81,8.72,9.74,78.62,
1984,9,27,020b,fl,d ,5,11.56,0.46,14.43,40.74,
1985,10,8,001d,fl,a ,1,14.94,0.9,29.44,,
1985,10,8,001d,fl,a ,2,17.49,0.17,46.54,,
